run_id,experiment_id,status,artifact_uri,start_time,end_time,metric_accuracy,metric_recall,metric_precision,metric_n_features,metric_nmi,metric_inertia,metric_n_iter,metric_n_samples,metric_purity,metric_k,metric_execution_time_seconds,metric_n_neighbors_used,metric_n_components_output,metric_min_dist_used,metric_n_features_input,metric_n_samples_processed,metric_n_components_used,metric_total_explained_variance,metric_anisotropy_s_intra,metric_anisotropy_s_inter,metric_original_vectors_std_norm,metric_normalized_vectors_mean_norm,metric_original_vectors_mean_norm,metric_normalized_vectors_mean_cosine_sim,metric_original_vectors_mean_cosine_sim,metric_duration_s,metric_normalized_vectors_std_norm,metric_s_inter,metric_cross_differences_purity,metric_cross_differences_num_groups,metric_cross_differences_nmi,metric_s_intra,metric_geometric_median_num_groups,metric_geometric_median_converged,metric_geometric_median_purity,metric_geometric_median_nmi,metric_arithmetic_mean_purity,metric_arithmetic_mean_nmi,metric_arithmetic_mean_num_groups,metric_2_purity_delta,metric_2_nmi_contrast,metric_2_nmi_delta,metric_2_num_groups,metric_2_purity_contrast,metric_3_purity_delta,metric_3_num_groups,metric_3_nmi_delta,metric_3_nmi_contrast,metric_3_purity_contrast,metric_post_premise_mean_norm,metric_post_hypothesis_mean_cosine_sim,metric_pre_delta_mean_cosine_sim,metric_pre_hypothesis_mean_cosine_sim,metric_pre_hypothesis_std_norm,metric_post_premise_mean_cosine_sim,metric_pre_premise_std_norm,metric_pre_hypothesis_mean_norm,metric_pre_delta_std_norm,metric_post_delta_mean_norm,metric_post_delta_std_norm,metric_post_hypothesis_std_norm,metric_post_premise_std_norm,metric_post_hypothesis_mean_norm,metric_pre_premise_mean_norm,metric_n_dimensions,metric_pre_delta_mean_norm,metric_pre_premise_mean_cosine_sim,metric_post_delta_mean_cosine_sim,metric_norm_delta_std_norm,metric_norm_hypothesis_mean_norm,metric_orig_delta_mean_cosine_sim,metric_norm_delta_mean_norm,metric_norm_premise_mean_norm,metric_norm_hypothesis_mean_cosine_sim,metric_norm_premise_mean_cosine_sim,metric_orig_premise_std_norm,metric_orig_hypothesis_mean_norm,metric_norm_premise_std_norm,metric_orig_hypothesis_mean_cosine_sim,metric_orig_delta_mean_norm,metric_orig_delta_std_norm,metric_norm_hypothesis_std_norm,metric_orig_hypothesis_std_norm,metric_orig_premise_mean_norm,metric_norm_delta_mean_cosine_sim,metric_orig_premise_mean_cosine_sim,metric_kmeans_duration_sec,metric_output_samples,metric_umap_duration_sec,metric_large_dataset_processing,metric_pca_duration_sec,metric_final_gpu_memory_gb,metric_pca_explained_variance_pct,metric_zca_duration_sec,metric_zca_explained_variance_pct,metric_rows_dropped_nan_inf,metric_umap_range_min,metric_umap_std,metric_umap_range_max,metric_output_rows,metric_silhouette,metric_load_time_sec,metric_normalization_time_sec,metric_save_time_sec,metric_total_time_sec,metric_rows_dropped_nan,metric_kmeans_seconds,metric_total_gb,metric_labels_size_gb,metric_kmeans_minutes,metric_input_size_gb,metric_centers_size_gb,metric_umap_seconds,metric_zca_input_size_gb,metric_zca_seconds,metric_zca_components_size_gb,metric_zca_total_gpu_gb,metric_zca_output_size_gb,metric_pca_components_size_gb,metric_pca_output_size_gb,metric_pca_total_gpu_gb,metric_pca_seconds,metric_pca_input_size_gb,metric_normalized_mean_vector_norm,metric_normalized_avg_cosine_similarity,metric_original_mean_vector_norm,metric_original_avg_cosine_similarity,metric_normalized_avg_vector_norm,metric_original_avg_vector_norm,metric_components_size_gb,metric_output_size_gb,metric_total_gpu_gb,metric_mem_total_gb,metric_mem_output_gb,metric_mem_input_gb,metric_memory_estimate_output_size_gb,metric_memory_estimate_total_gb,metric_memory_estimate_input_size_gb,metric_silhouette_2d_euclidean,metric_umap_duration_seconds,metric_explained_variance_pct,metric_silhouette_2d,metric_umap_minutes,metric_kmeans_purity,metric_pc1_pc2_cum_variance_pct,metric_pc2_variance_pct,metric_pca2d_seconds,metric_pc1_variance_pct,param_methods,param_plot_sample_size,param_experiment_name,param_input_dir,param_layers,param_output_dir,param_view,param_layer,param_dataset,param_norm,param_embedding_type,param_source_file,param_min_samples_split,param_max_depth,param_features_scaled,param_random_state,param_umap_neighbors,param_pca_components_sliced_off,param_input_n_components,param_max_iter,param_umap_source_reduction_type,param_pca_components_initial,param_source_embedding,param_layer_num,param_out_path,param_umap_n_neighbors,param_dim_reduction_initial,param_reduction_type,param_umap_metric,param_input_path,param_k,param_label_mode,param_normalization_type,param_metric_used,param_metric,param_n_components,param_min_dist,param_skipped_n_components,param_pca_path,param_n_neighbors,param_explained_variance_ratio,param_source_path,param_zca_path,param_chunk_size_mode,param_variants_created,param_out,param_method,param_device,param_combine_only,param_batch_size,param_save_every,param_precision,param_error,param_mode,param_type,param_normalization,param_scale_features,param_provenance,param_original_pca_n_components_before_slice,param_use_incremental_pca,param_chunk_size,param_silhouette_score_skipped_reason,param_dataset_name,param_out_dir,param_input_dims_to_kmeans,param_input_dims,param_n_features,param_inp,param_n_samples,param_effective_batch_size,param_backend,param_input_n_components_to_umap,param_cuml_accel_install_called,param_cuml_accel_error,param_cuml_accel_active,param_split,tag_mlflow.source.git.commit,tag_mlflow.source.type,tag_mlflow.source.name,tag_mlflow.runName,tag_mlflow.user,tag_experiment_name,tag_layer_num,tag_reduction_type,tag_dataset,tag_normalization_type,tag_mlflow.parentRunId,tag_compute_backend,tag_reduction_step,tag_pca_components_sliced_off,tag_umap_neighbors,tag_pca_components_initial,tag_source_embedding,tag_dim_reduction_initial,tag_layer,tag_normalization,tag_umap_metric,tag_reduction_mode,tag_experiment_type,tag_metric,tag_model_type,artifacts
e6eb552657e040ab91603ab0556d77e7,310977572404148990,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/310977572404148990/e6eb552657e040ab91603ab0556d77e7/artifacts,2025-07-09 18:20:06.424000+00:00,2025-07-09 18:20:06.468000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,scripts/pipelines/run_folio_minimal_pipeline.py,rogue-skink-524,matias,,,,,,,,,,,,,,,,,,,,,folio_minimal_analysis_summary.csv
f2db4fcc2e9c4318bd22cd8b5b53b20a,310977572404148990,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/310977572404148990/f2db4fcc2e9c4318bd22cd8b5b53b20a/artifacts,2025-07-09 18:20:05.692000+00:00,2025-07-09 18:20:05.737000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['cross_differences'],50000,folio_minimal_analysis,data/folio/minimal_analysis/embeddings/balanced,[9],data/folio/minimal_analysis/contrastive/balanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,experiments/02_contrastive_analysis.py,main_analysis_run,matias,,,,,,,,,,,,,,,,,,,,,
8e568f164b6349ecb37c4648a8629e6b,310977572404148990,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/310977572404148990/8e568f164b6349ecb37c4648a8629e6b/artifacts,2025-07-09 18:20:01.883000+00:00,2025-07-09 18:20:06.415000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cross_diff,9,balanced,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,scripts/pipelines/run_folio_minimal_pipeline.py,balanced_cross_diff_layer9_none,matias,,,,,,,,,,,,,,,,,,,,,
8baa5e6ac23647d9862a5ac040c7d13e,310977572404148990,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/310977572404148990/8baa5e6ac23647d9862a5ac040c7d13e/artifacts,2025-07-09 18:19:58.071000+00:00,2025-07-09 18:19:58.597000+00:00,0.5689655172413793,0.39655172413793105,0.6052631578947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,folio,,delta,zca_delta_folio_layer11_none.parquet,50,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,scripts/run_decision_tree_probe.py,probe_folio_delta_layer11,matias,,,,,,,,,,,,,,,,,,,,,"decision_tree_model.pkl
probe_folio_delta_layer11_tree.png
probe_summary.json
tree_rules.txt"
f26f056221ee484c80410b64d19b5ef6,548733169502125568,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/548733169502125568/f26f056221ee484c80410b64d19b5ef6/artifacts,2025-07-09 18:19:52.837000+00:00,2025-07-09 18:19:54.005000+00:00,,,,2.0,7.94027147632329e-05,1582.931884765625,3.0,578.0,0.5051903114186851,2.0,1.1283071041107178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,folio,,,,,,,42,15,30,20,300,zca,50,delta,11,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/05_kmeans_delta_none/layer_11/skip_30/zca/components_50/neighbors_15/manhattan/kmeans_results.json,15,zca,umap,manhattan,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/04_umap_delta_none/layer_11/skip_30/zca/components_50/neighbors_15/manhattan/umap_delta_folio_l11_s30_zca_c50_n15_manhattan_none.parquet,2,EC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,experiments/03_kmeans.py,folio_k2_layer11,matias,kmeans_comparison_folio_delta_none,11,umap,folio,,,,,,,,,,,,,,,,,kmeans_plot_kmeans_results.png
60e1b1a8535c43f6ad0a7f450dbf2ee6,478727582354567647,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/478727582354567647/60e1b1a8535c43f6ad0a7f450dbf2ee6/artifacts,2025-07-09 18:19:47.256000+00:00,2025-07-09 18:19:48.519000+00:00,,,,,,,,,,,1.2479794025421143,15.0,2.0,0.1,20.0,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,folio,,,,,,,,,,20,,,,,11,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/04_umap_delta_none/layer_11/skip_30/zca/components_50/neighbors_15/manhattan/umap_delta_folio_l11_s30_zca_c50_n15_manhattan_none.parquet,,,zca,,,,,,manhattan,manhattan,2,0.1,30,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/03_sliced_delta_none/skip_30/zca_delta_folio_layer11_none_skipped30.parquet,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,experiments/02_umap.py,folio_15neighbors_manhattan_layer11,matias,umap_comparison_delta_none,11,zca,folio,,,,,,,,,,,,,,,,,umap_plot_umap_delta_folio_l11_s30_zca_c50_n15_manhattan_none.png
2f65c2759bba41489b4449e8865dfbff,548733169502125568,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/548733169502125568/2f65c2759bba41489b4449e8865dfbff/artifacts,2025-07-09 18:19:41.518000+00:00,2025-07-09 18:19:42.846000+00:00,,,,2.0,0.0002187170509131886,1656.39697265625,3.0,578.0,0.5086505190311419,2.0,1.2889647483825684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,folio,,,,,,,42,15,30,20,300,zca,50,delta,11,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/05_kmeans_delta_none/layer_11/skip_30/zca/components_50/neighbors_15/euclidean/kmeans_results.json,15,zca,umap,euclidean,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/04_umap_delta_none/layer_11/skip_30/zca/components_50/neighbors_15/euclidean/umap_delta_folio_l11_s30_zca_c50_n15_euclidean_none.parquet,2,EC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,experiments/03_kmeans.py,folio_k2_layer11,matias,kmeans_comparison_folio_delta_none,11,umap,folio,,,,,,,,,,,,,,,,,kmeans_plot_kmeans_results.png
b1699fcc37db455da1c4448048ef8f8a,478727582354567647,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/478727582354567647/b1699fcc37db455da1c4448048ef8f8a/artifacts,2025-07-09 18:19:35.853000+00:00,2025-07-09 18:19:37.119000+00:00,,,,,,,,,,,1.2499558925628662,15.0,2.0,0.1,20.0,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,folio,,,,,,,,,,20,,,,,11,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/04_umap_delta_none/layer_11/skip_30/zca/components_50/neighbors_15/euclidean/umap_delta_folio_l11_s30_zca_c50_n15_euclidean_none.parquet,,,zca,,,,,,euclidean,euclidean,2,0.1,30,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/03_sliced_delta_none/skip_30/zca_delta_folio_layer11_none_skipped30.parquet,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,experiments/02_umap.py,folio_15neighbors_euclidean_layer11,matias,umap_comparison_delta_none,11,zca,folio,,,,,,,,,,,,,,,,,umap_plot_umap_delta_folio_l11_s30_zca_c50_n15_euclidean_none.png
0dd4df8d82f548538f09c5cfffdc0186,548733169502125568,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/548733169502125568/0dd4df8d82f548538f09c5cfffdc0186/artifacts,2025-07-09 18:19:28.129000+00:00,2025-07-09 18:19:29.326000+00:00,,,,2.0,0.002539799220663769,1838.963623046875,5.0,578.0,0.5294117647058824,2.0,1.1524109840393066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,folio,,,,,,,42,15,20,30,300,zca,50,delta,11,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/05_kmeans_delta_none/layer_11/skip_20/zca/components_50/neighbors_15/manhattan/kmeans_results.json,15,zca,umap,manhattan,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/04_umap_delta_none/layer_11/skip_20/zca/components_50/neighbors_15/manhattan/umap_delta_folio_l11_s20_zca_c50_n15_manhattan_none.parquet,2,EC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,experiments/03_kmeans.py,folio_k2_layer11,matias,kmeans_comparison_folio_delta_none,11,umap,folio,,,,,,,,,,,,,,,,,kmeans_plot_kmeans_results.png
bb0cf829aecb444bb38f1930f7a83348,478727582354567647,FINISHED,file:///home/matias/datascience/tesis-llm-lpo/mlruns/478727582354567647/bb0cf829aecb444bb38f1930f7a83348/artifacts,2025-07-09 18:19:22.567000+00:00,2025-07-09 18:19:23.876000+00:00,,,,,,,,,,,1.2926712036132812,15.0,2.0,0.1,30.0,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,folio,,,,,,,,,,30,,,,,11,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/04_umap_delta_none/layer_11/skip_20/zca/components_50/neighbors_15/manhattan/umap_delta_folio_l11_s20_zca_c50_n15_manhattan_none.parquet,,,zca,,,,,,manhattan,manhattan,2,0.1,20,data/folio/minimal_analysis/results/balanced/delta/layer_11/none/03_sliced_delta_none/skip_20/zca_delta_folio_layer11_none_skipped20.parquet,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192c0683d1e3f868824d3780a9e466c32d49ce,LOCAL,experiments/02_umap.py,folio_15neighbors_manhattan_layer11,matias,umap_comparison_delta_none,11,zca,folio,,,,,,,,,,,,,,,,,umap_plot_umap_delta_folio_l11_s20_zca_c50_n15_manhattan_none.png
